1	10	16.65
1	11	16.71
1	12	16.72
1	13	16.71
1	14	16.65
1	15	16.55
1	16	16.42
1	17	16.25
1	18	16.04
1	19	15.80
1	20	15.52
1	21	15.21
1	22	14.87
1	23	14.49
1	24	24.09
1	25	13.66
1	26	13.19
1	27	12.71
1	28	12.20
1	29	11.66
1	30	11.10
1	31	10.52
1	32	9.92
1	33	9.30
1	34	8.67
1	35	7.56
1	36	6.12
1	37	4.68
1	38	3.23
1	39	1.78
1	40	0.33
1	41	-1.12
1	42	-2.57
1	43	-4.02
1	44	-5.47
1	45	-6.91
1	46	-8.26
1	47	-8.89
1	48	-9.50
1	49	-10.09
1	50	-10.66
1	51	-11.21
1	52	-11.74
1	53	-12.25
1	54	-12.73
1	55	-13.19
1	56	-13.63
1	57	-14.03
1	58	-14.41
1	59	-14.76
1	60	-15.09
1	61	-15.38
1	62	-16.56
1	63	-17.78
1	64	-18.97
1	65	-20.13
1	66	-21.26
1	67	-22.34
1	68	-23.40
1	69	-24.41
1	70	-25.40
1	71	-26.34
1	72	-27.25
1	73	-28.13
1	74	-28.97
1	75	-29.77
1	76	-30.55
1	77	-31.29
1	78	-41.99
1	79	-32.67
1	80	-33.32
1	81	-33.94
1	82	-34.53
1	83	-35.09
1	84	-35.63
1	85	-36.14
1	86	-36.63
1	87	-37.09
1	88	-37.54
1	89	-37.96
1	90	-38.36
1	91	-38.74
1	92	-39.10
1	93	-39.43
1	94	-39.03
1	95	-38.33
1	96	-37.51
1	97	-36.28
1	98	-34.21
1	99	-31.73
1	100	-29.14
1	101	-26.51
1	102	-23.86
1	103	-21.21
1	104	-18.88
1	105	-17.02
1	106	-15.17
1	107	-13.35
1	108	-11.55
1	109	-10.17
1	110	-10.07
1	111	-10.20
1	112	-10.38
1	113	-10.63
1	114	-10.96
1	115	-11.40
1	116	-11.95
1	117	-12.63
1	118	-13.44
1	119	-14.37
1	120	-15.42
1	121	-16.57
1	122	-17.80
1	123	-19.09
1	124	-20.43
1	125	-21.80
1	126	-23.19
1	127	-24.60
1	128	-26.02
1	129	-27.44
1	130	-28.86
1	131	-30.27
1	132	-31.67
1	133	-33.13
1	134	-35.50
1	135	-37.85
1	136	-40.17
1	137	-42.48
1	138	-42.76
1	139	-43.01
1	140	-43.23
1	141	-43.17
1	142	-42.37
1	143	-41.53
1	144	-40.66
1	145	-39.75
1	146	-38.81
1	147	-37.83
1	148	-36.81
1	149	-35.75
1	150	-34.66
1	151	-33.53
1	152	-32.37
1	153	-31.17
1	154	-29.93
1	155	-28.66
1	156	-27.36
1	157	-26.03
1	158	-24.67
1	159	-23.28
1	160	-21.86
1	161	-20.41
1	162	-18.94
1	163	-17.44
1	164	-15.92
1	165	-14.38
1	166	-13.42
1	167	-12.83
1	168	-12.23
1	169	-11.60
1	170	-10.96
1	171	-10.31
1	172	-9.64
1	173	-8.95
1	174	-8.25
1	175	-7.54
1	176	-6.81
1	177	-6.07
1	178	-5.32
1	179	-4.56
1	180	-3.80
1	181	-3.02
1	182	-2.23
1	183	-1.43
1	184	-0.63
1	185	0.00
1	186	0.00
1	187	0.00
1	188	0.00
1	189	0.00
1	190	0.00
1	191	0.00
1	192	0.00
1	193	0.00
1	194	0.00
1	195	0.00
1	196	0.00
1	197	0.00
1	198	0.00
1	199	0.00
2	0	14.99
2	1	15.41
2	2	15.80
2	3	16.15
2	4	16.48
2	5	16.76
2	6	17.01
2	7	17.23
2	8	17.41
2	9	37.55
2	10	37.64
2	11	37.70
2	12	17.72
2	13	17.70
2	14	17.64
2	15	17.55
2	16	17.41
2	17	17.23
2	18	17.01
2	19	16.76
2	20	16.48
2	21	16.15
2	22	15.80
2	23	15.41
2	24	14.99
2	25	14.55
2	26	14.07
2	27	13.57
2	28	13.04
2	29	12.49
2	30	11.92
2	31	11.32
2	32	10.71
2	33	10.07
2	34	9.13
2	35	7.67
2	36	6.21
2	37	4.74
2	38	3.27
2	39	1.79
2	40	0.31
2	41	-1.16
2	42	-2.64
2	43	-4.11
2	44	-5.58
2	45	-7.05
2	46	-8.51
2	47	-9.67
2	48	-10.29
2	49	-10.90
2	50	-11.48
2	51	-12.05
2	52	-12.59
2	53	-13.11
2	54	-13.61
2	55	-14.08
2	56	-14.53
2	57	-14.95
2	58	-15.34
2	59	-15.70
2	60	-16.04
2	61	-16.34
2	62	-17.54
2	63	-18.77
2	64	-19.97
2	65	-21.14
2	66	-22.27
2	67	-23.36
2	68	-24.41
2	69	-25.43
2	70	-26.41
2	71	-27.36
2	72	-28.27
2	73	-29.14
2	74	-29.97
2	75	-30.77
2	76	-31.54
2	77	-32.27
2	78	-32.97
2	79	-33.64
2	80	-34.28
2	81	-34.88
2	82	-35.46
2	83	-36.02
2	84	-36.54
2	85	-37.05
2	86	-37.53
2	87	-37.98
2	88	-38.42
2	89	-38.83
2	90	-39.23
2	91	-39.60
2	92	-39.96
2	93	-40.30
2	94	-39.66
2	95	-39.01
2	96	-38.34
2	97	-37.67
2	98	-34.99
2	99	-32.30
2	100	-29.60
2	101	-26.91
2	102	-24.20
2	103	-21.50
2	104	-18.80
2	105	-16.61
2	106	-14.72
2	107	-12.85
2	108	-11.01
2	109	-9.95
2	110	-9.99
2	111	-10.07
2	112	-10.20
2	113	-10.40
2	114	-10.69
2	115	-11.09
2	116	-11.61
2	117	-12.29
2	118	-13.12
2	119	-14.10
2	120	-15.21
2	121	-16.42
2	122	-17.72
2	123	-19.08
2	124	-20.48
2	125	-21.91
2	126	-23.36
2	127	-24.82
2	128	-26.29
2	129	-27.75
2	130	-29.20
2	131	-30.63
2	132	-32.05
2	133	-33.52
2	134	-35.88
2	135	-38.18
2	136	-40.36
2	137	-42.10
2	138	-42.99
2	139	-43.44
2	140	-43.76
2	141	-44.01
2	142	-43.25
2	143	-42.44
2	144	-41.58
2	145	-40.69
2	146	-39.75
2	147	-38.78
2	148	-37.76
2	149	-36.71
2	150	-35.61
2	151	-34.48
2	152	-33.32
2	153	-32.11
2	154	-30.87
2	155	-29.59
2	156	-28.29
2	157	-26.94
2	158	-25.57
2	159	-24.17
2	160	-22.73
2	161	-21.27
2	162	-19.79
2	163	-18.28
2	164	-16.74
2	165	-15.18
2	166	-14.23
2	167	-13.63
2	168	-13.01
2	169	-12.37
2	170	-11.72
2	171	-11.05
2	172	-10.36
2	173	-9.66
2	174	-8.95
2	175	-8.22
2	176	-7.48
2	177	-6.73
2	178	-5.97
2	179	-5.20
2	180	-4.42
2	181	-3.63
2	182	-2.83
2	183	-2.03
2	184	-1.21
2	185	-0.39
2	186	0.00
2	187	0.00
2	188	0.00
2	189	0.00
2	190	0.00
2	191	10.00
2	192	-10.00
2	193	10.00
2	194	-10.00
2	195	10.00
2	196	0.00
2	197	0.00
2	198	0.00
2	199	0.00
3	0	15.89
3	1	16.32
3	2	16.72
3	3	17.09
3	4	17.43
3	5	17.72
3	6	17.99
3	7	18.21
3	8	18.39
3	9	18.54
3	10	18.64
3	11	18.70
3	12	18.72
3	13	18.70
3	14	18.64
3	15	18.54
3	16	18.39
3	17	18.21
3	18	17.99
3	19	17.72
3	20	17.43
3	21	17.09
3	22	16.72
3	23	16.32
3	24	15.89
3	25	15.43
3	26	14.94
3	27	14.42
3	28	13.88
3	29	13.31
3	30	12.72
3	31	12.11
3	32	11.48
3	33	10.74
3	34	9.27
3	35	7.79
3	36	6.30
3	37	4.80
3	38	3.30
3	39	1.80
3	40	0.30
3	41	-1.21
3	42	-2.71
3	43	-4.21
3	44	-5.70
3	45	-7.19
3	46	-8.68
3	47	-10.15
3	48	-11.08
3	49	-11.69
3	50	-12.29
3	51	-12.87
3	52	-13.43
3	53	-13.97
3	54	-14.48
3	55	-14.97
3	56	-15.43
3	57	-15.86
3	58	-16.27
3	59	-16.64
3	60	-16.98
3	61	-17.29
3	62	-18.49
3	63	-19.73
3	64	-20.94
3	65	-22.11
3	66	-23.24
3	67	-24.34
3	68	-25.39
3	69	-26.41
3	70	-27.39
3	71	-28.34
3	72	-29.24
3	73	-30.10
3	74	-30.93
3	75	-31.73
3	76	-32.48
3	77	-33.20
3	78	-33.89
3	79	-34.55
3	80	-35.17
3	81	-35.76
3	82	-36.33
3	83	-36.87
3	84	-37.38
3	85	-37.86
3	86	-38.32
3	87	-38.76
3	88	-39.17
3	89	-39.57
3	90	-39.94
3	91	-40.29
3	92	-40.62
3	93	-40.69
3	94	-39.99
3	95	-39.24
3	96	-38.38
3	97	-37.09
3	98	-34.97
3	99	-32.43
3	100	-29.78
3	101	-27.10
3	102	-24.39
3	103	-21.67
3	104	-18.94
3	105	-16.22
3	106	-14.22
3	107	-12.32
3	108	-10.55
3	109	-9.85
3	110	-9.85
3	111	-9.88
3	112	-9.96
3	113	-10.10
3	114	-10.33
3	115	-10.67
3	116	-11.17
3	117	-11.84
3	118	-12.70
3	119	-13.73
3	120	-14.91
3	121	-16.20
3	122	-17.58
3	123	-19.01
3	124	-20.47
3	125	-21.96
3	126	-23.46
3	127	-24.96
3	128	-26.46
3	129	-27.95
3	130	-29.42
3	131	-30.86
3	132	-32.27
3	133	-33.72
3	134	-36.02
3	135	-38.20
3	136	-40.18
3	137	-41.77
3	138	-42.86
3	139	-43.56
3	140	-44.05
3	141	-44.41
3	142	-43.94
3	143	-43.18
3	144	-42.37
3	145	-41.50
3	146	-40.59
3	147	-39.63
3	148	-38.62
3	149	-37.58
3	150	-36.49
3	151	-35.37
3	152	-34.20
3	153	-32.99
3	154	-31.75
3	155	-30.47
3	156	-29.15
3	157	-27.80
3	158	-26.42
3	159	-25.00
3	160	-23.56
3	161	-22.09
3	162	-20.59
3	163	-19.07
3	164	-17.52
3	165	-15.95
3	166	-15.03
3	167	-14.42
3	168	-13.78
3	169	-13.13
3	170	-12.46
3	171	-11.78
3	172	-11.08
3	173	-10.36
3	174	-9.64
3	175	-8.90
3	176	-8.14
3	177	-7.38
3	178	-6.61
3	179	-5.83
3	180	-5.03
3	181	-4.23
3	182	-3.42
3	183	-2.60
3	184	-1.78
3	185	-0.95
3	186	-0.11
3	187	0.00
3	188	0.00
3	189	0.00
3	190	0.00
3	191	0.00
3	192	0.00
3	193	0.00
3	194	0.00
3	195	0.00
3	196	0.00
3	197	0.00
3	198	0.00
3	199	0.00
4	0	16.78
4	1	17.23
4	2	17.64
4	3	18.03
4	4	18.37
4	5	18.68
4	6	18.95
4	7	19.19
4	8	19.38
4	9	19.53
4	10	19.64
4	11	19.70
4	12	19.72
4	13	19.70
4	14	19.64
4	15	19.53
4	16	19.38
4	17	19.19
4	18	18.95
4	19	18.68
4	20	18.37
4	21	18.03
4	22	17.64
4	23	17.23
4	24	16.78
4	25	16.30
4	26	15.80
4	27	15.27
4	28	14.71
4	29	14.12
4	30	13.52
4	31	12.89
4	32	12.24
4	33	10.91
4	34	9.41
4	35	7.90
4	36	6.39
4	37	4.86
4	38	3.34
4	39	1.81
4	40	0.28
4	41	-1.25
4	42	-2.78
4	43	-4.30
4	44	-5.83
4	45	-7.34
4	46	-8.85
4	47	-10.35
4	48	-11.84
4	49	-12.48
4	50	-13.10
4	51	-13.69
4	52	-14.26
4	53	-14.82
4	54	-15.34
4	55	-15.84
4	56	-16.32
4	57	-16.77
4	58	-17.18
4	59	-17.57
4	60	-17.93
4	61	-18.25
4	62	-19.41
4	63	-20.66
4	64	-21.88
4	65	-23.05
4	66	-24.19
4	67	-25.28
4	68	-26.34
4	69	-27.36
4	70	-28.34
4	71	-29.27
4	72	-30.17
4	73	-31.03
4	74	-31.85
4	75	-32.63
4	76	-33.37
4	77	-34.08
4	78	-34.76
4	79	-35.39
4	80	-36.00
4	81	-36.58
4	82	-37.12
4	83	-37.64
4	84	-38.12
4	85	-38.58
4	86	-39.02
4	87	-39.43
4	88	-39.81
4	89	-40.17
4	90	-40.50
4	91	-40.81
4	92	-41.08
4	93	-40.89
4	94	-40.07
4	95	-39.15
4	96	-38.03
4	97	-36.55
4	98	-34.58
4	99	-32.25
4	100	-29.72
4	101	-27.10
4	102	-24.42
4	103	-21.72
4	104	-19.00
4	105	-16.26
4	106	-13.67
4	107	-11.76
4	108	-10.50
4	109	-9.69
4	110	-9.66
4	111	-9.64
4	112	-9.67
4	113	-9.74
4	114	-9.90
4	115	-10.17
4	116	-10.61
4	117	-11.27
4	118	-12.16
4	119	-13.27
4	120	-14.54
4	121	-15.93
4	122	-17.39
4	123	-18.89
4	124	-20.42
4	125	-21.96
4	126	-23.50
4	127	-25.04
4	128	-26.56
4	129	-28.06
4	130	-29.53
4	131	-30.96
4	132	-32.35
4	133	-33.79
4	134	-36.01
4	135	-38.08
4	136	-39.93
4	137	-41.48
4	138	-42.66
4	139	-43.54
4	140	-44.18
4	141	-44.67
4	142	-44.48
4	143	-43.79
4	144	-43.02
4	145	-42.20
4	146	-41.32
4	147	-40.38
4	148	-39.40
4	149	-38.37
4	150	-37.30
4	151	-36.18
4	152	-35.01
4	153	-33.81
4	154	-32.56
4	155	-31.28
4	156	-29.96
4	157	-28.60
4	158	-27.21
4	159	-25.79
4	160	-24.34
4	161	-22.85
4	162	-21.34
4	163	-19.81
4	164	-18.25
4	165	-16.66
4	166	-15.82
4	167	-15.19
4	168	-14.54
4	169	-13.88
4	170	-13.19
4	171	-12.49
4	172	-11.78
4	173	-11.05
4	174	-10.31
4	175	-9.55
4	176	-8.79
4	177	-8.01
4	178	-7.23
4	179	-6.43
4	180	-5.63
4	181	-4.82
4	182	-3.99
4	183	-3.17
4	184	-2.33
4	185	-1.49
4	186	-0.64
4	187	0.00
4	188	0.00
4	189	0.00
4	190	0.00
4	191	0.00
4	192	0.00
4	193	0.00
4	194	0.00
4	195	0.00
4	196	0.00
4	197	0.00
4	198	0.00
4	199	0.00
5	0	17.66
5	1	18.13
5	2	18.56
5	3	18.95
5	4	19.32
5	5	19.64
5	6	19.92
5	7	20.16
5	8	20.36
5	9	20.52
5	10	20.63
5	11	20.70
5	12	20.72
5	13	20.70
5	14	20.63
5	15	20.52
5	16	20.36
5	17	20.16
5	18	19.92
5	19	19.64
5	20	19.32
5	21	18.95
5	22	18.56
5	23	18.13
5	24	17.66
5	25	17.17
5	26	16.65
5	27	16.10
5	28	15.52
5	29	14.92
5	30	14.30
5	31	13.66
5	32	12.60
5	33	11.08
5	34	9.55
5	35	8.02
5	36	6.47
5	37	4.93
5	38	3.37
5	39	1.82
5	40	0.26
5	41	-1.30
5	42	-2.85
5	43	-4.40
5	44	-5.95
5	45	-7.49
5	46	-9.03
5	47	-10.56
5	48	-12.07
5	49	-13.26
5	50	-13.89
5	51	-14.50
5	52	-15.09
5	53	-15.65
5	54	-16.20
5	55	-16.71
5	56	-17.20
5	57	-17.66
5	58	-18.10
5	59	-18.50
5	60	-18.87
5	61	-19.20
5	62	-20.30
5	63	-21.56
5	64	-22.78
5	65	-23.96
5	66	-25.10
5	67	-26.20
5	68	-27.26
5	69	-28.27
5	70	-29.24
5	71	-30.18
5	72	-31.07
5	73	-31.91
5	74	-32.72
5	75	-33.49
5	76	-34.22
5	77	-34.91
5	78	-35.56
5	79	-36.18
5	80	-36.77
5	81	-37.32
5	82	-37.84
5	83	-38.33
5	84	-38.79
5	85	-39.22
5	86	-39.62
5	87	-39.99
5	88	-40.33
5	89	-40.65
5	90	-40.93
5	91	-41.17
5	92	-41.36
5	93	-40.93
5	94	-39.98
5	95	-38.90
5	96	-37.61
5	97	-36.03
5	98	-34.12
5	99	-31.91
5	100	-29.50
5	101	-26.97
5	102	-24.35
5	103	-21.68
5	104	-18.97
5	105	-16.25
5	106	-13.50
5	107	-11.48
5	108	-10.43
5	109	-9.49
5	110	-9.43
5	111	-9.38
5	112	-9.35
5	113	-9.36
5	114	-9.42
5	115	-9.60
5	116	-9.96
5	117	-10.59
5	118	-11.53
5	119	-12.74
5	120	-14.13
5	121	-15.62
5	122	-17.17
5	123	-18.75
5	124	-20.34
5	125	-21.92
5	126	-23.50
5	127	-25.06
5	128	-26.59
5	129	-28.09
5	130	-29.56
5	131	-30.97
5	132	-32.32
5	133	-33.78
5	134	-35.92
5	135	-37.91
5	136	-39.70
5	137	-41.22
5	138	-42.47
5	139	-43.46
5	140	-44.23
5	141	-44.84
5	142	-44.88
5	143	-44.27
5	144	-43.57
5	145	-42.79
5	146	-41.95
5	147	-41.05
5	148	-40.10
5	149	-39.09
5	150	-38.03
5	151	-36.92
5	152	-35.76
5	153	-34.56
5	154	-33.32
5	155	-32.03
5	156	-30.71
5	157	-29.35
5	158	-27.95
5	159	-26.52
5	160	-25.06
5	161	-23.57
5	162	-22.05
5	163	-20.50
5	164	-18.93
5	165	-17.33
5	166	-16.60
5	167	-15.95
5	168	-15.29
5	169	-14.61
5	170	-13.91
5	171	-13.19
5	172	-12.46
5	173	-11.72
5	174	-10.96
5	175	-10.20
5	176	-9.42
5	177	-8.63
5	178	-7.83
5	179	-7.02
5	180	-6.21
5	181	-5.38
5	182	-4.55
5	183	-3.71
5	184	-2.87
5	185	-2.01
5	186	-1.16
5	187	-0.29
5	188	0.00
5	189	0.00
5	190	0.00
5	191	0.00
5	192	0.00
5	193	0.00
5	194	0.00
5	195	0.00
5	196	0.00
5	197	0.00
5	198	0.00
5	199	0.00
6	0	18.54
6	1	19.02
6	2	19.47
6	3	19.88
6	4	20.25
6	5	20.59
6	6	20.88
6	7	21.14
6	8	21.35
6	9	21.51
6	10	21.63
6	11	21.70
6	12	21.72
6	13	21.70
6	14	21.63
6	15	21.51
6	16	21.35
6	17	21.14
6	18	20.88
6	19	20.59
6	20	20.25
6	21	19.88
6	22	19.47
6	23	19.02
6	24	18.54
6	25	18.03
6	26	17.49
6	27	16.92
6	28	16.32
6	29	15.71
6	30	15.07
6	31	14.33
6	32	12.79
6	33	11.25
6	34	9.69
6	35	8.13
6	36	6.56
6	37	4.99
6	38	3.41
6	39	1.82
6	40	0.24
6	41	-1.34
6	42	-2.92
6	43	-4.50
6	44	-6.08
6	45	-7.65
6	46	-9.21
6	47	-10.76
6	48	-12.31
6	49	-13.84
6	50	-14.66
6	51	-15.29
6	52	-15.90
6	53	-16.48
6	54	-17.04
6	55	-17.57
6	56	-18.08
6	57	-18.55
6	58	-19.00
6	59	-19.42
6	60	-19.80
6	61	-20.15
6	62	-21.16
6	63	-22.43
6	64	-23.65
6	65	-24.84
6	66	-25.98
6	67	-27.08
6	68	-28.14
6	69	-29.15
6	70	-30.12
6	71	-31.04
6	72	-31.92
6	73	-32.76
6	74	-33.55
6	75	-34.30
6	76	-35.01
6	77	-35.68
6	78	-36.32
6	79	-36.91
6	80	-37.47
6	81	-38.00
6	82	-38.49
6	83	-38.95
6	84	-39.37
6	85	-39.76
6	86	-40.13
6	87	-40.45
6	88	-40.75
6	89	-41.01
6	90	-41.22
6	91	-41.39
6	92	-41.50
6	93	-40.87
6	94	-39.80
6	95	-38.59
6	96	-37.19
6	97	-35.55
6	98	-33.65
6	99	-31.52
6	100	-29.20
6	101	-26.75
6	102	-24.19
6	103	-21.57
6	104	-18.90
6	105	-16.19
6	106	-13.45
6	107	-11.48
6	108	-10.36
6	109	-9.31
6	110	-9.19
6	111	-9.11
6	112	-9.04
6	113	-8.98
6	114	-8.96
6	115	-9.01
6	116	-9.23
6	117	-9.80
6	118	-10.83
6	119	-12.19
6	120	-13.73
6	121	-15.33
6	122	-16.97
6	123	-18.61
6	124	-20.24
6	125	-21.86
6	126	-23.46
6	127	-25.03
6	128	-26.57
6	129	-28.07
6	130	-29.52
6	131	-30.91
6	132	-32.22
6	133	-33.72
6	134	-35.81
6	135	-37.75
6	136	-39.49
6	137	-41.01
6	138	-42.31
6	139	-43.38
6	140	-44.25
6	141	-44.96
6	142	-45.19
6	143	-44.65
6	144	-44.02
6	145	-43.30
6	146	-42.51
6	147	-41.64
6	148	-40.72
6	149	-39.73
6	150	-38.69
6	151	-37.60
6	152	-36.45
6	153	-35.26
6	154	-34.02
6	155	-32.73
6	156	-31.41
6	157	-30.04
6	158	-28.64
6	159	-27.20
6	160	-25.73
6	161	-24.23
6	162	-22.70
6	163	-21.15
6	164	-19.56
6	165	-18.01
6	166	-17.36
6	167	-16.70
6	168	-16.02
6	169	-15.32
6	170	-14.61
6	171	-13.88
6	172	-13.13
6	173	-12.37
6	174	-11.60
6	175	-10.82
6	176	-10.03
6	177	-9.23
6	178	-8.42
6	179	-7.60
6	180	-6.77
6	181	-5.94
6	182	-5.09
6	183	-4.24
6	184	-3.39
6	185	-2.52
6	186	-1.66
6	187	-0.78
6	188	0.00
6	189	0.00
6	190	0.00
6	191	0.00
6	192	0.00
6	193	0.00
6	194	0.00
6	195	0.00
6	196	0.00
6	197	0.00
6	198	0.00
6	199	0.00
7	0	19.40
7	1	19.90
7	2	20.36
7	3	20.79
7	4	21.18
7	5	21.53
7	6	21.84
7	7	22.11
7	8	22.33
7	9	22.50
7	10	22.62
7	11	22.70
7	12	22.72
7	13	22.70
7	14	22.62
7	15	22.50
7	16	22.33
7	17	22.11
7	18	21.84
7	19	21.53
7	20	21.18
7	21	20.79
7	22	20.36
7	23	19.90
7	24	19.40
7	25	18.87
7	26	18.31
7	27	17.72
7	28	17.11
7	29	16.48
7	30	15.82
7	31	14.55
7	32	12.99
7	33	11.42
7	34	9.84
7	35	8.24
7	36	6.65
7	37	5.04
7	38	3.44
7	39	1.83
7	40	0.22
7	41	-1.39
7	42	-3.00
7	43	-4.61
7	44	-6.21
7	45	-7.80
7	46	-9.39
7	47	-10.97
7	48	-12.54
7	49	-14.10
7	50	-15.43
7	51	-16.07
7	52	-16.69
7	53	-17.29
7	54	-17.87
7	55	-18.42
7	56	-18.94
7	57	-19.44
7	58	-19.90
7	59	-20.33
7	60	-20.73
7	61	-21.09
7	62	-21.99
7	63	-23.26
7	64	-24.49
7	65	-25.68
7	66	-26.83
7	67	-27.93
7	68	-28.98
7	69	-29.99
7	70	-30.95
7	71	-31.86
7	72	-32.73
7	73	-33.56
7	74	-34.33
7	75	-35.07
7	76	-35.76
7	77	-36.41
7	78	-37.01
7	79	-37.58
7	80	-38.11
7	81	-38.61
7	82	-39.07
7	83	-39.49
7	84	-39.88
7	85	-40.23
7	86	-40.55
7	87	-40.83
7	88	-41.07
7	89	-41.27
7	90	-41.42
7	91	-41.51
7	92	-41.53
7	93	-40.75
7	94	-39.58
7	95	-38.27
7	96	-36.78
7	97	-35.10
7	98	-33.21
7	99	-31.13
7	100	-28.87
7	101	-26.48
7	102	-23.99
7	103	-21.41
7	104	-18.78
7	105	-16.10
7	106	-13.76
7	107	-11.90
7	108	-10.30
7	109	-9.27
7	110	-8.95
7	111	-8.87
7	112	-8.78
7	113	-8.67
7	114	-8.57
7	115	-8.49
7	116	-8.50
7	117	-8.90
7	118	-10.11
7	119	-11.72
7	120	-13.41
7	121	-15.11
7	122	-16.81
7	123	-18.50
7	124	-20.16
7	125	-21.80
7	126	-23.41
7	127	-24.99
7	128	-26.52
7	129	-28.01
7	130	-29.44
7	131	-30.80
7	132	-32.08
7	133	-33.66
7	134	-35.70
7	135	-37.60
7	136	-39.32
7	137	-40.85
7	138	-42.17
7	139	-43.31
7	140	-44.26
7	141	-45.05
7	142	-45.43
7	143	-44.96
7	144	-44.39
7	145	-43.73
7	146	-42.98
7	147	-42.16
7	148	-41.27
7	149	-40.31
7	150	-39.29
7	151	-38.22
7	152	-37.08
7	153	-35.90
7	154	-34.66
7	155	-33.38
7	156	-32.05
7	157	-30.69
7	158	-29.28
7	159	-27.83
7	160	-26.36
7	161	-24.85
7	162	-23.31
7	163	-21.74
7	164	-20.15
7	165	-18.77
7	166	-18.11
7	167	-17.43
7	168	-16.73
7	169	-16.02
7	170	-15.29
7	171	-14.54
7	172	-13.78
7	173	-13.01
7	174	-12.23
7	175	-11.43
7	176	-10.63
7	177	-9.81
7	178	-8.99
7	179	-8.16
7	180	-7.32
7	181	-6.47
7	182	-5.62
7	183	-4.76
7	184	-3.89
7	185	-3.02
7	186	-2.14
7	187	-1.26
7	188	-0.37
7	189	0.00
7	190	0.00
7	191	0.00
7	192	0.00
7	193	0.00
7	194	0.00
7	195	0.00
7	196	0.00
7	197	0.00
7	198	0.00
7	199	0.00
8	0	20.25
8	1	20.77
8	2	21.25
